policy_id,customer_id,product_code,product_variant,start_date,end_date,policy_status,written_premium,sum_insured,currency,sales_channel,policy_version
P-2023-001650,100885,AUTO,CASCO,2023-01-28,2023-10-14,Expired,321.27,2131.19,EUR,Phone,1
P-2024-001651,100476,LIABILITY,Personal,2024-08-16,2025-11-23,Active,191.2,7475.03,EUR,Phone,1
P-2023-001652,100841,HOME,HomeBasic,2023-12-28,2024-06-14,Expired,208.3,13375.49,EUR,Agent,1
P-2024-001653,100033,LIABILITY,Personal,2024-04-24,2025-07-19,Active,262.29,5359.8,EUR,Broker,1
P-2023-001654,100741,PET,Dog,2023-05-04,2024-01-17,Expired,128.72,5011.21,EUR,Agent,1
P-2025-001655,100502,HOME,HomePlus,2025-02-13,2026-11-24,Active,889.25,14115.67,EUR,Online,1
P-2024-001656,100451,HOME,HomeBasic,2024-08-06,2025-12-10,Active,349.5,1650.16,EUR,Broker,1
P-2024-001657,100338,AUTO,MTPL,2024-11-20,2025-09-22,Active,155.13,41139.06,EUR,Online,1
P-2024-001658,100418,HOME,HomePlus,2024-05-08,2025-01-31,Expired,295.64,31283.84,EUR,Agent,1
P-2024-001659,100982,LIABILITY,Personal,2024-03-24,2024-11-30,Expired,57.79,38702.4,EUR,Agent,1
P-2024-001660,100530,HOME,HomePlus,2024-06-16,2025-12-17,Active,432.73,47687.39,EUR,Broker,1
P-2024-001661,100872,HOME,HomeBasic,2024-01-21,2024-12-31,Expired,854.02,11358.61,EUR,Broker,1
P-2025-001662,100782,LIABILITY,Personal,2025-03-21,2026-07-01,Active,112.62,41487.19,EUR,Online,1
P-2023-001663,100701,HOME,HomePlus,2023-01-10,2024-02-01,Expired,571.19,16615.08,EUR,Agent,1
P-2023-001664,100668,PET,Dog,2023-10-26,2024-11-08,Expired,178.52,15322.22,EUR,Agent,1
P-2023-001665,100352,HOME,HomeBasic,2023-07-15,2023-11-08,Expired,816.83,43175.61,EUR,Agent,1
P-2024-001666,100962,HOME,HomeBasic,2024-01-03,2025-06-18,Expired,177.45,43953.66,EUR,Phone,1
P-2024-001667,100427,AUTO,CASCO,2024-12-26,2026-02-23,Active,351.88,47545.05,EUR,Online,1
P-2024-001668,100887,HOME,HomeBasic,2024-01-16,2024-11-05,Expired,529.78,19182.17,EUR,Bank,1
P-2024-001669,100059,HOME,HomeBasic,2024-04-15,2025-08-15,Active,719.92,45206.63,EUR,Online,1
P-2023-001670,100589,LIABILITY,Personal,2023-11-09,2024-12-15,Expired,230.01,15119.32,EUR,Online,1
P-2024-001671,100258,PET,Dog,2024-07-12,2025-04-16,Expired,42.57,13543.26,EUR,Bank,1
P-2025-001672,100089,PET,Dog,2025-01-01,2026-03-03,Active,74.88,1990.66,EUR,Bank,1
P-2023-001673,100479,PET,Cat,2023-08-31,2024-08-12,Expired,82.46,1697.18,EUR,Bank,1
P-2024-001674,100286,AUTO,CASCO,2024-10-25,2025-06-03,Expired,732.3,21367.39,EUR,Agent,1
P-2025-001675,100815,TRAVEL,Europe,2025-05-08,2026-01-24,Active,40.67,38087.3,EUR,Broker,1
P-2024-001676,100753,TRAVEL,World,2024-12-21,2026-04-13,Active,108.77,13357.56,EUR,Online,1
P-2024-001677,100782,PET,Cat,2024-08-05,2025-01-19,Expired,88.76,29436.28,EUR,Phone,1
P-2023-001678,100848,LIABILITY,Personal,2023-04-22,2024-04-14,Expired,93.68,5212.71,EUR,Online,1
P-2023-001679,100270,HOME,HomePlus,2023-11-01,2024-07-10,Expired,750.91,17598.32,EUR,Broker,1
P-2023-001680,100493,HOME,HomeBasic,2023-01-20,2024-01-27,Expired,536.67,30410.71,EUR,Phone,1
P-2024-001681,100629,TRAVEL,World,2024-09-20,2025-07-10,Active,45.61,16944.84,EUR,Bank,1
P-2024-001682,100414,PET,Cat,2024-08-19,2026-01-24,Active,126.45,49519.4,EUR,Bank,1
P-2024-001683,100366,TRAVEL,Europe,2024-09-27,2025-12-10,Active,33.93,34599.45,EUR,Agent,1
P-2025-001684,100633,AUTO,CASCO,2025-05-28,2026-02-19,Active,447.82,11130.59,EUR,Broker,1
P-2024-001685,100420,HOME,HomePlus,2024-02-01,2024-10-16,Expired,728.71,28883.14,EUR,Online,1
P-2024-001686,100756,LIABILITY,Personal,2024-07-25,2025-07-12,Active,71.94,47115.88,EUR,Agent,1
P-2024-001687,100339,PET,Cat,2024-01-19,2025-05-01,Expired,106.64,38308.04,EUR,Broker,1
P-2024-001688,100849,PET,Dog,2024-07-15,2025-05-12,Expired,132.67,2215.66,EUR,Agent,1
P-2024-001689,100527,HOME,HomePlus,2024-12-08,2025-10-22,Active,860.93,3788.17,EUR,Broker,1
P-2023-001690,100175,TRAVEL,Europe,2023-09-08,2024-06-28,Expired,82.73,22623.1,EUR,Agent,1
P-2024-001691,100784,AUTO,MTPL,2024-08-20,2025-05-30,Expired,174.26,25185.07,EUR,Bank,1
P-2025-001692,100155,LIABILITY,Personal,2025-03-16,2025-10-22,Active,80.1,35428.73,EUR,Broker,1
P-2024-001693,100402,PET,Dog,2024-10-25,2025-06-05,Expired,71.5,33222.1,EUR,Online,1
P-2024-001694,100540,TRAVEL,World,2024-04-23,2025-01-08,Expired,76.04,26000.58,EUR,Bank,1
P-2024-001695,100990,AUTO,MTPL,2024-06-18,2026-01-05,Active,73.02,33876.99,EUR,Broker,1
P-2024-001696,100261,TRAVEL,Europe,2024-09-10,2025-10-21,Active,27.73,9379.53,EUR,Online,1
P-2025-001697,100210,AUTO,MTPL,2025-02-02,2025-10-22,Active,269.19,16551.24,EUR,Agent,1
P-2024-001698,100628,AUTO,MTPL,2024-10-11,2025-06-16,Expired,94.66,42758.5,EUR,Phone,1
P-2024-001699,100304,PET,Cat,2024-10-31,2025-11-14,Active,128.07,18933.82,EUR,Broker,1
P-2023-001700,100506,HOME,HomePlus,2023-10-17,2024-09-18,Expired,750.85,14380.99,EUR,Broker,1
P-2023-001701,100880,HOME,HomePlus,2023-10-10,2024-04-11,Expired,763.86,13293.73,EUR,Phone,1
P-2025-001702,100035,AUTO,CASCO,2025-05-30,2026-06-26,Active,537.71,11018.87,EUR,Broker,1
P-2023-001703,100437,HOME,HomeBasic,2023-04-02,2024-04-08,Expired,626.35,38196.21,EUR,Broker,1
P-2024-001704,100143,HOME,HomePlus,2024-09-27,2025-07-01,Active,635.52,7800.02,EUR,Bank,1
P-2023-001705,100044,LIABILITY,Personal,2023-09-16,2024-07-25,Expired,174.88,12986.02,EUR,Agent,1
P-2024-001706,100518,TRAVEL,Europe,2024-08-09,2025-05-29,Expired,50.68,13020.21,EUR,Agent,1
P-2024-001707,100275,TRAVEL,Europe,2024-06-15,2025-07-10,Active,49.33,11892.26,EUR,Agent,1
P-2025-001708,100569,LIABILITY,Personal,2025-01-12,2025-12-29,Active,220.32,22577.24,EUR,Bank,1
P-2023-001709,100853,AUTO,MTPL,2023-04-05,2024-04-26,Expired,174.05,24279.54,EUR,Online,1
P-2023-001710,100884,AUTO,MTPL,2023-05-31,2024-05-27,Expired,165.02,7459.99,EUR,Broker,1
P-2024-001711,100936,LIABILITY,Personal,2024-08-06,2025-02-28,Expired,113.74,6703.62,EUR,Phone,1
P-2025-001712,100867,LIABILITY,Personal,2025-01-24,2025-10-25,Active,191.92,2132.24,EUR,Bank,1
P-2024-001713,100659,TRAVEL,World,2024-06-06,2025-06-29,Expired,56.55,49395.89,EUR,Online,1
P-2024-001714,100941,TRAVEL,World,2024-01-08,2024-03-30,Expired,89.32,47627.44,EUR,Online,1
P-2023-001715,100103,PET,Cat,2023-03-30,2024-05-13,Expired,120.21,33552.41,EUR,Online,1
P-2023-001716,100958,TRAVEL,Europe,2023-01-05,2024-02-16,Expired,30.34,30542.53,EUR,Bank,1
P-2023-001717,100241,PET,Dog,2023-02-09,2023-11-11,Expired,115.94,38539.97,EUR,Phone,1
P-2024-001718,100717,AUTO,CASCO,2024-01-22,2024-11-14,Expired,489.64,28725.08,EUR,Online,1
P-2025-001719,100647,PET,Cat,2025-03-10,2026-04-05,Active,56.84,37407.09,EUR,Bank,1
P-2024-001720,100783,HOME,HomeBasic,2024-05-15,2025-01-30,Expired,335.63,19770.22,EUR,Agent,1
P-2024-001721,100011,TRAVEL,Europe,2024-05-20,2025-05-17,Expired,66.8,6655.95,EUR,Bank,1
P-2024-001722,100779,HOME,HomePlus,2024-09-13,2025-08-19,Active,516.53,43271.03,EUR,Phone,1
P-2024-001723,100704,AUTO,CASCO,2024-10-26,2026-03-28,Active,222.03,1924.74,EUR,Bank,1
P-2024-001724,100726,AUTO,CASCO,2024-04-01,2025-05-19,Expired,798.67,38690.15,EUR,Phone,1
P-2025-001725,100593,HOME,HomeBasic,2025-03-18,2026-03-28,Active,269.38,13440.16,EUR,Phone,1
P-2023-001726,100240,LIABILITY,Personal,2023-07-18,2024-09-21,Expired,136.07,22220.65,EUR,Bank,1
P-2025-001727,100651,AUTO,CASCO,2025-05-02,2026-02-16,Active,279.19,44265.8,EUR,Bank,1
P-2023-001728,100779,HOME,HomePlus,2023-06-29,2024-04-27,Expired,448.52,21846.13,EUR,Bank,1
P-2024-001729,100272,LIABILITY,Personal,2024-01-14,2024-12-28,Expired,177.8,36510.51,EUR,Broker,1
P-2023-001730,100000,HOME,HomeBasic,2023-06-13,2024-04-18,Expired,389.84,41059.09,EUR,Bank,1
P-2024-001731,100670,AUTO,MTPL,2024-05-22,2025-01-02,Expired,302.48,49539.15,EUR,Bank,1
P-2024-001732,100149,TRAVEL,Europe,2024-02-05,2024-11-14,Expired,38.55,36918.19,EUR,Bank,1
P-2025-001733,100854,AUTO,MTPL,2025-04-10,2026-05-24,Active,71.67,8216.42,EUR,Bank,1
P-2023-001734,100119,AUTO,CASCO,2023-12-14,2025-03-30,Expired,330.85,3614.1,EUR,Phone,1
P-2024-001735,100142,LIABILITY,Personal,2024-06-17,2025-02-22,Expired,214.51,29474.21,EUR,Bank,1
P-2023-001736,100902,PET,Cat,2023-12-29,2024-11-15,Expired,123.88,39782.93,EUR,Broker,1
P-2024-001737,100229,TRAVEL,Europe,2024-03-28,2024-10-25,Expired,22.69,46351.67,EUR,Agent,1
P-2024-001738,100362,AUTO,MTPL,2024-06-12,2025-01-18,Expired,272.28,14058.36,EUR,Phone,1
P-2024-001739,100084,HOME,HomeBasic,2024-07-25,2025-11-16,Active,415.22,18887.24,EUR,Broker,1
P-2023-001740,100864,TRAVEL,World,2023-01-03,2024-06-04,Expired,90.72,19126.48,EUR,Online,1
P-2024-001741,100701,AUTO,MTPL,2024-08-25,2025-10-08,Active,104.94,48991.57,EUR,Bank,1
P-2023-001742,100977,TRAVEL,World,2023-07-16,2024-07-24,Expired,72.1,44458.43,EUR,Phone,1
P-2023-001743,100318,LIABILITY,Personal,2023-06-15,2024-04-12,Expired,280.32,27705.41,EUR,Bank,1
P-2024-001744,100033,AUTO,CASCO,2024-05-05,2025-05-15,Expired,462.74,28155.49,EUR,Broker,1
P-2025-001745,100898,TRAVEL,Europe,2025-02-15,2026-01-28,Active,51.29,1867.52,EUR,Bank,1
P-2023-001746,100476,HOME,HomePlus,2023-08-15,2024-06-25,Expired,834.53,14599.79,EUR,Agent,1
P-2024-001747,100392,LIABILITY,Personal,2024-04-24,2025-05-09,Expired,178.43,5933.99,EUR,Phone,1
P-2025-001748,100915,AUTO,CASCO,2025-01-12,2025-12-27,Active,173.99,28486.87,EUR,Broker,1
P-2024-001749,100992,PET,Cat,2024-08-08,2025-07-22,Active,85.51,31729.78,EUR,Agent,1
P-2023-001750,100648,TRAVEL,Europe,2023-11-24,2024-12-21,Expired,30.22,34483.48,EUR,Broker,1
P-2025-001751,100332,AUTO,MTPL,2025-01-27,2025-10-26,Active,264.41,43021.8,EUR,Bank,1
P-2023-001752,100115,TRAVEL,Europe,2023-02-03,2024-07-09,Expired,24.55,9950.49,EUR,Phone,1
P-2024-001753,100876,PET,Cat,2024-10-18,2025-07-22,Active,96.56,21472.77,EUR,Bank,1
P-2024-001754,100014,TRAVEL,World,2024-08-30,2026-03-02,Active,129.89,9111.23,EUR,Agent,1
P-2024-001755,100994,LIABILITY,Personal,2024-03-14,2024-11-30,Expired,260.46,29105.65,EUR,Broker,1
P-2023-001756,100339,LIABILITY,Personal,2023-06-01,2024-08-02,Expired,178.99,15390.14,EUR,Broker,1
P-2024-001757,100177,TRAVEL,Europe,2024-04-17,2025-03-13,Expired,38.32,18034.12,EUR,Bank,1
P-2024-001758,100541,HOME,HomeBasic,2024-11-17,2025-11-05,Active,303.98,14265.95,EUR,Bank,1
P-2023-001759,100319,TRAVEL,Europe,2023-11-22,2024-12-05,Expired,11.85,44104.35,EUR,Broker,1
P-2024-001760,100725,HOME,HomeBasic,2024-07-16,2025-06-04,Expired,255.08,17425.94,EUR,Phone,1
P-2024-001761,100682,AUTO,MTPL,2024-08-07,2025-04-18,Expired,82.77,9531.35,EUR,Bank,1
P-2023-001762,100834,HOME,HomeBasic,2023-05-30,2024-02-29,Expired,337.79,35756.87,EUR,Online,1
P-2023-001763,100112,PET,Dog,2023-03-23,2024-08-12,Expired,73.96,25854.64,EUR,Agent,1
P-2024-001764,100030,LIABILITY,Personal,2024-11-04,2025-11-14,Active,130.57,38067.41,EUR,Broker,1
P-2023-001765,100743,PET,Dog,2023-02-22,2024-04-05,Expired,53.53,48228.3,EUR,Agent,1
P-2025-001766,100720,HOME,HomePlus,2025-01-29,2026-05-04,Active,511.19,45406.46,EUR,Online,1
P-2024-001767,100753,LIABILITY,Personal,2024-08-06,2026-01-01,Active,208.96,17614.63,EUR,Agent,1
P-2024-001768,100280,PET,Cat,2024-03-03,2025-03-19,Expired,81.74,24582.53,EUR,Bank,1
P-2023-001769,100640,TRAVEL,Europe,2023-07-06,2024-09-21,Expired,15.17,3107.11,EUR,Agent,1
P-2025-001770,100195,AUTO,MTPL,2025-01-29,2026-03-24,Active,195.5,9834.22,EUR,Phone,1
P-2025-001771,100422,HOME,HomeBasic,2025-01-14,2026-01-02,Active,681.59,38291.96,EUR,Online,1
P-2024-001772,100392,AUTO,MTPL,2024-08-19,2025-11-25,Active,208.87,41260.68,EUR,Bank,1
P-2023-001773,100071,PET,Cat,2023-07-14,2024-04-02,Expired,54.25,17532.25,EUR,Agent,1
P-2025-001774,100220,TRAVEL,Europe,2025-04-14,2026-03-27,Active,55.39,40609.87,EUR,Broker,1
P-2024-001775,100860,PET,Dog,2024-09-03,2025-12-05,Active,49.96,10219.2,EUR,Phone,1
P-2023-001776,100046,LIABILITY,Personal,2023-04-10,2024-01-25,Expired,276.25,22738.64,EUR,Phone,1
P-2023-001777,100247,LIABILITY,Personal,2023-11-19,2024-10-16,Expired,172.84,45312.31,EUR,Agent,1
P-2023-001778,100761,HOME,HomeBasic,2023-01-09,2024-03-08,Expired,437.62,34312.0,EUR,Phone,1
P-2023-001779,100525,PET,Cat,2023-07-11,2024-11-19,Expired,17.69,2141.07,EUR,Agent,1
P-2023-001780,100678,HOME,HomeBasic,2023-09-08,2024-11-26,Expired,730.6,33524.57,EUR,Agent,1
P-2023-001781,100051,LIABILITY,Personal,2023-02-24,2024-05-11,Expired,151.86,26751.93,EUR,Agent,1
P-2024-001782,100423,AUTO,CASCO,2024-07-18,2025-10-10,Active,366.7,17471.82,EUR,Phone,1
P-2023-001783,100880,HOME,HomePlus,2023-01-01,2024-02-22,Expired,812.18,14024.17,EUR,Broker,1
P-2025-001784,100809,TRAVEL,Europe,2025-03-17,2026-02-16,Active,26.59,33155.17,EUR,Online,1
P-2023-001785,100015,LIABILITY,Personal,2023-08-06,2024-07-01,Expired,127.28,3684.58,EUR,Phone,1
P-2025-001786,100282,PET,Cat,2025-03-22,2026-07-13,Active,72.33,18220.64,EUR,Online,1
P-2023-001787,100597,LIABILITY,Personal,2023-06-03,2024-06-19,Expired,197.24,41720.94,EUR,Agent,1
P-2023-001788,100701,HOME,HomeBasic,2023-10-20,2024-08-20,Expired,636.63,2836.91,EUR,Broker,1
P-2023-001789,100881,TRAVEL,Europe,2023-07-28,2024-04-21,Expired,54.94,41137.38,EUR,Phone,1
P-2024-001790,100536,LIABILITY,Personal,2024-07-11,2025-07-02,Active,374.14,17801.71,EUR,Online,1
P-2023-001791,100399,HOME,HomePlus,2023-04-26,2023-11-30,Expired,783.01,4802.18,EUR,Phone,1
P-2024-001792,100247,TRAVEL,World,2024-08-16,2025-07-16,Active,86.55,19674.36,EUR,Broker,1
P-2023-001793,100459,PET,Cat,2023-05-10,2024-08-10,Expired,121.04,41963.24,EUR,Online,1
P-2025-001794,100896,PET,Dog,2025-04-12,2026-09-08,Active,82.23,14208.52,EUR,Broker,1
P-2023-001795,100622,AUTO,CASCO,2023-10-27,2024-12-12,Expired,118.08,34239.64,EUR,Online,1
P-2024-001796,100113,LIABILITY,Personal,2024-10-13,2025-08-29,Active,299.09,29440.49,EUR,Broker,1
P-2024-001797,100078,TRAVEL,World,2024-08-11,2025-06-15,Expired,57.12,9257.51,EUR,Agent,1
P-2023-001798,100666,LIABILITY,Personal,2023-05-01,2023-12-21,Expired,119.59,43059.45,EUR,Online,1
P-2025-001799,100916,AUTO,MTPL,2025-05-01,2026-08-07,Active,109.95,47604.5,EUR,Bank,1
P-2023-001800,100642,AUTO,CASCO,2023-05-19,2024-04-10,Expired,287.88,45368.98,EUR,Online,1
P-2023-001801,100689,TRAVEL,World,2023-08-16,2024-04-28,Expired,51.42,6676.51,EUR,Broker,1
P-2023-001802,100258,TRAVEL,Europe,2023-06-02,2024-01-18,Expired,35.86,9047.81,EUR,Bank,1
P-2023-001803,100985,HOME,HomePlus,2023-06-13,2024-08-07,Expired,418.92,14829.2,EUR,Agent,1
P-2025-001804,100792,HOME,HomePlus,2025-01-30,2026-02-28,Active,475.93,5807.82,EUR,Agent,1
P-2024-001805,100701,LIABILITY,Personal,2024-03-14,2024-11-17,Expired,271.9,28966.44,EUR,Phone,1
P-2023-001806,100331,TRAVEL,Europe,2023-03-16,2024-03-09,Expired,31.61,48539.2,EUR,Broker,1
P-2023-001807,100852,TRAVEL,World,2023-10-08,2024-10-05,Expired,34.53,6224.34,EUR,Online,1
P-2025-001808,100254,LIABILITY,Personal,2025-01-10,2025-09-18,Active,313.2,19723.63,EUR,Phone,1
P-2023-001809,100643,HOME,HomePlus,2023-01-15,2024-04-19,Expired,674.99,6755.64,EUR,Phone,1
P-2023-001810,100781,HOME,HomeBasic,2023-08-10,2024-02-06,Expired,640.07,14167.65,EUR,Bank,1
P-2023-001811,100376,LIABILITY,Personal,2023-03-24,2024-04-11,Expired,146.36,13384.39,EUR,Online,1
P-2024-001812,100963,HOME,HomePlus,2024-12-12,2026-01-26,Active,438.52,38278.93,EUR,Broker,1
P-2024-001813,100595,PET,Cat,2024-12-29,2026-06-05,Active,185.98,21114.16,EUR,Phone,1
P-2024-001814,100794,TRAVEL,World,2024-10-26,2025-09-05,Active,72.27,6089.82,EUR,Phone,1
P-2023-001815,100161,HOME,HomePlus,2023-05-16,2023-09-24,Expired,567.05,35245.42,EUR,Online,1
P-2023-001816,100785,PET,Cat,2023-05-21,2024-10-27,Expired,75.27,31548.16,EUR,Agent,1
P-2023-001817,100412,AUTO,MTPL,2023-05-26,2024-10-10,Expired,168.1,29991.25,EUR,Broker,1
P-2023-001818,100933,LIABILITY,Personal,2023-05-12,2024-05-18,Expired,115.18,43041.77,EUR,Online,1
P-2023-001819,100387,LIABILITY,Personal,2023-01-17,2024-03-01,Expired,356.46,46857.69,EUR,Bank,1
P-2025-001820,100847,LIABILITY,Personal,2025-01-15,2026-02-22,Active,216.23,45576.2,EUR,Bank,1
P-2024-001821,100392,LIABILITY,Personal,2024-09-21,2025-07-10,Active,183.94,41012.21,EUR,Agent,1
P-2023-001822,100170,LIABILITY,Personal,2023-01-12,2023-12-04,Expired,89.89,32068.47,EUR,Bank,1
P-2024-001823,100144,LIABILITY,Personal,2024-01-15,2025-03-09,Expired,209.41,47837.22,EUR,Phone,1
P-2024-001824,100362,LIABILITY,Personal,2024-11-27,2025-09-19,Active,131.7,49353.03,EUR,Broker,1
P-2023-001825,100649,LIABILITY,Personal,2023-09-29,2024-08-25,Expired,111.04,11744.02,EUR,Agent,1
P-2025-001826,100524,TRAVEL,Europe,2025-03-08,2026-08-10,Active,41.95,36677.12,EUR,Online,1
P-2025-001827,100952,AUTO,CASCO,2025-02-08,2026-03-03,Active,301.85,37227.87,EUR,Bank,1
P-2023-001828,100175,HOME,HomePlus,2023-06-25,2024-12-14,Expired,385.08,41092.39,EUR,Online,1
P-2024-001829,100656,HOME,HomeBasic,2024-03-26,2025-07-11,Active,584.62,29781.35,EUR,Online,1
P-2024-001830,100864,PET,Cat,2024-02-16,2025-01-16,Expired,107.13,24362.97,EUR,Broker,1
P-2023-001831,100985,AUTO,CASCO,2023-12-04,2024-09-02,Expired,233.87,33693.71,EUR,Online,1
P-2024-001832,100092,LIABILITY,Personal,2024-12-20,2025-11-09,Active,151.0,12786.22,EUR,Phone,1
P-2024-001833,100833,PET,Dog,2024-07-06,2025-05-07,Expired,62.41,38892.12,EUR,Agent,1
P-2024-001834,100943,LIABILITY,Personal,2024-05-25,2025-07-09,Active,163.62,33179.41,EUR,Online,1
P-2023-001835,100547,TRAVEL,Europe,2023-01-09,2023-12-11,Expired,37.31,12869.55,EUR,Online,1
P-2024-001836,100237,HOME,HomePlus,2024-07-04,2025-11-06,Active,537.43,38811.74,EUR,Agent,1
P-2025-001837,100841,AUTO,CASCO,2025-02-03,2025-11-10,Active,393.57,29845.76,EUR,Broker,1
P-2024-001838,100832,AUTO,MTPL,2024-09-30,2025-08-17,Active,267.64,5787.46,EUR,Agent,1
P-2023-001839,100073,PET,Dog,2023-08-30,2024-11-20,Expired,108.85,33862.5,EUR,Online,1
P-2024-001840,100687,HOME,HomePlus,2024-09-06,2026-01-03,Active,305.71,2497.85,EUR,Online,1
P-2024-001841,100133,TRAVEL,World,2024-10-27,2025-12-20,Active,50.88,44156.68,EUR,Broker,1
P-2023-001842,100377,LIABILITY,Personal,2023-06-18,2024-06-26,Expired,193.35,20959.25,EUR,Bank,1
P-2023-001843,100269,PET,Dog,2023-08-06,2024-11-18,Expired,78.99,38148.33,EUR,Online,1
P-2024-001844,100700,PET,Dog,2024-07-12,2025-08-29,Active,139.82,24494.55,EUR,Broker,1
P-2024-001845,100160,AUTO,MTPL,2024-03-18,2025-02-10,Expired,220.93,4982.68,EUR,Agent,1
P-2024-001846,100278,HOME,HomePlus,2024-10-16,2026-01-08,Active,951.42,36102.08,EUR,Online,1
P-2023-001847,100655,AUTO,MTPL,2023-11-06,2024-06-09,Expired,114.7,31596.82,EUR,Bank,1
P-2024-001848,100792,TRAVEL,Europe,2024-10-16,2025-08-21,Active,26.03,44435.81,EUR,Bank,1
P-2023-001849,100127,LIABILITY,Personal,2023-07-17,2024-10-11,Expired,214.04,25039.87,EUR,Online,1
P-2023-001850,100683,PET,Cat,2023-07-24,2024-07-21,Expired,82.49,6824.68,EUR,Agent,1
P-2023-001851,100520,AUTO,MTPL,2023-07-15,2024-06-17,Expired,151.51,15595.94,EUR,Broker,1
P-2024-001852,100501,TRAVEL,Europe,2024-01-03,2025-04-16,Expired,76.04,18151.91,EUR,Agent,1
P-2023-001853,100482,TRAVEL,World,2023-01-13,2024-01-12,Expired,35.22,17511.27,EUR,Bank,1
P-2024-001854,100187,PET,Cat,2024-03-14,2024-11-10,Expired,29.22,28474.88,EUR,Bank,1
P-2024-001855,100262,AUTO,CASCO,2024-01-20,2025-06-19,Expired,268.11,38060.26,EUR,Phone,1
P-2024-001856,100587,HOME,HomeBasic,2024-01-23,2024-11-03,Expired,552.45,5992.64,EUR,Online,1
P-2024-001857,100813,AUTO,CASCO,2024-01-20,2025-02-03,Expired,537.74,10954.54,EUR,Bank,1
P-2023-001858,100303,HOME,HomePlus,2023-06-10,2024-03-14,Expired,677.36,6625.0,EUR,Phone,1
P-2023-001859,100228,LIABILITY,Personal,2023-10-21,2024-11-19,Expired,212.95,12316.08,EUR,Phone,1
P-2023-001860,100024,HOME,HomeBasic,2023-07-07,2024-06-04,Expired,834.15,16852.97,EUR,Broker,1
P-2024-001861,100174,PET,Dog,2024-03-01,2024-10-09,Expired,91.57,34802.22,EUR,Broker,1
P-2023-001862,100720,HOME,HomePlus,2023-01-28,2024-03-18,Expired,911.12,22560.31,EUR,Phone,1
P-2023-001863,100474,HOME,HomeBasic,2023-03-21,2024-05-06,Expired,304.7,21387.44,EUR,Bank,1
P-2023-001864,100670,PET,Cat,2023-12-26,2024-10-10,Expired,70.47,13803.08,EUR,Broker,1
P-2025-001865,100637,TRAVEL,World,2025-01-14,2025-09-25,Active,38.43,27908.63,EUR,Agent,1
P-2023-001866,100628,LIABILITY,Personal,2023-03-22,2024-05-02,Expired,121.99,1966.87,EUR,Online,1
P-2024-001867,100109,AUTO,CASCO,2024-07-18,2025-10-05,Active,490.17,42471.09,EUR,Online,1
P-2024-001868,100388,TRAVEL,World,2024-01-19,2025-02-10,Expired,46.41,18646.45,EUR,Online,1
P-2023-001869,100459,AUTO,MTPL,2023-03-05,2023-12-06,Expired,139.37,27857.88,EUR,Agent,1
P-2023-001870,100599,AUTO,CASCO,2023-11-26,2024-05-07,Expired,740.03,31315.16,EUR,Online,1
P-2023-001871,100564,PET,Cat,2023-06-06,2024-05-02,Expired,98.15,16717.46,EUR,Bank,1
P-2025-001872,100446,HOME,HomePlus,2025-02-02,2026-05-07,Active,495.6,22123.02,EUR,Online,1
P-2023-001873,100961,TRAVEL,World,2023-06-23,2024-09-04,Expired,57.01,23925.63,EUR,Agent,1
P-2024-001874,100456,AUTO,MTPL,2024-05-29,2025-03-06,Expired,235.18,6061.38,EUR,Online,1
P-2024-001875,100794,TRAVEL,World,2024-01-06,2024-12-14,Expired,38.83,29874.32,EUR,Online,1
P-2023-001876,100453,HOME,HomePlus,2023-05-16,2024-03-19,Expired,1209.96,1935.86,EUR,Agent,1
P-2023-001877,100742,HOME,HomeBasic,2023-03-05,2024-01-29,Expired,550.0,46990.85,EUR,Phone,1
P-2024-001878,100920,HOME,HomeBasic,2024-11-23,2026-02-18,Active,412.55,34319.29,EUR,Agent,1
P-2024-001879,100704,AUTO,CASCO,2024-04-13,2025-04-27,Expired,816.51,46470.48,EUR,Bank,1
P-2023-001880,100750,HOME,HomeBasic,2023-03-10,2024-03-14,Expired,595.06,39787.18,EUR,Broker,1
P-2025-001881,100588,HOME,HomePlus,2025-05-05,2026-04-26,Active,664.37,44410.26,EUR,Online,1
P-2024-001882,100785,LIABILITY,Personal,2024-07-22,2025-06-18,Expired,236.38,11061.65,EUR,Bank,1
P-2023-001883,100406,AUTO,CASCO,2023-04-16,2024-03-13,Expired,455.1,4469.92,EUR,Bank,1
P-2023-001884,100551,PET,Dog,2023-09-17,2024-12-16,Expired,160.24,40521.57,EUR,Phone,1
P-2024-001885,100202,TRAVEL,Europe,2024-03-25,2025-09-28,Active,34.89,2286.58,EUR,Agent,1
P-2023-001886,100862,LIABILITY,Personal,2023-10-23,2024-05-07,Expired,144.25,25617.53,EUR,Bank,1
P-2023-001887,100253,PET,Dog,2023-09-15,2024-12-08,Expired,75.46,37869.66,EUR,Bank,1
P-2025-001888,100214,LIABILITY,Personal,2025-05-23,2026-07-08,Active,103.78,18528.12,EUR,Bank,1
P-2023-001889,100863,PET,Cat,2023-11-18,2025-03-29,Expired,118.8,49675.92,EUR,Broker,1
P-2023-001890,100770,AUTO,MTPL,2023-12-05,2024-10-26,Expired,230.34,14610.44,EUR,Phone,1
P-2025-001891,100785,AUTO,CASCO,2025-02-21,2026-05-16,Active,389.12,36603.79,EUR,Phone,1
P-2023-001892,100813,TRAVEL,World,2023-12-09,2025-04-10,Expired,61.39,22416.83,EUR,Online,1
